0	4.47775497236513e-20	-5.42101086242752e-20	1.35525271560688e-20	0	-1.35525271560688e-20	0	-2.71050543121376e-20	-4.06575814682064e-20	-2.03287907341032e-20	-2.71050543121376e-20	-4.06575814682064e-20	-6.77626357803440e-21	0	0	0	1	-3.12250225675825e-17	-1.65436122510606e-23	-9.92616735063633e-24	0
4.47775497236513e-20	-4.33680868994202e-19	1.35525271560688e-20	-1.62630325872826e-19	-6.77626357803440e-21	-5.42101086242752e-20	-2.71050543121376e-20	0	-2.71050543121376e-20	-5.42101086242752e-20	6.77626357803440e-21	-2.71050543121376e-20	-2.71050543121376e-20	0	0	0	-3.12250225675825e-17	1.00000000000000	-1.65436122510606e-23	-3.30872245021211e-24	-1.65436122510606e-23
-5.42101086242752e-20	1.35525271560688e-20	0.000349858471968500	3.03696540771258e-05	0.000148305163076634	9.50570172614037e-05	4.18088904461765e-05	0.000148305163076634	9.50570172614037e-05	4.18088904461765e-05	0.000148305163076634	9.50570172614037e-05	4.18088904461765e-05	0	0	0	0.349858471968500	0.0303696540771258	1.90000034502106e-08	1.90000034502106e-08	1.90000034502106e-08
1.35525271560688e-20	-1.62630325872826e-19	3.03696540771258e-05	0.000349858471968500	4.18088904461765e-05	9.50570172614037e-05	0.000148305163076634	4.18088904461765e-05	9.50570172614037e-05	0.000148305163076634	4.18088904461765e-05	9.50570172614037e-05	0.000148305163076634	0	0	0	0.0303696540771258	0.349858471968500	1.90000034502106e-08	1.90000034502106e-08	1.90000034502106e-08
0	-6.77626357803440e-21	0.000148305163076634	4.18088904461765e-05	0.000481944543951609	0.000297528468778194	0.000113112453074790	6.52778897774454e-05	4.75285062557018e-05	2.97791322339594e-05	6.52778897774454e-05	4.75285062557018e-05	2.97791322339594e-05	0	0	0	0.148305163076634	0.0418088904461765	5.94700117485896e-08	9.50000125039013e-09	9.50000125039013e-09
-1.35525271560688e-20	-5.42101086242752e-20	9.50570172614037e-05	9.50570172614037e-05	0.000297528468778194	0.000797528389073178	0.000297528468778194	4.75285062557018e-05	4.75285015057016e-05	4.75285062557018e-05	4.75285062557018e-05	4.75285015057016e-05	4.75285062557018e-05	0	0	0	0.0950570172614038	0.0950570172614038	1.59410031795558e-07	9.50000030095976e-09	9.50000030095975e-09
0	-2.71050543121376e-20	4.18088904461765e-05	0.000148305163076634	0.000113112453074790	0.000297528468778194	0.000481944543951609	2.97791322339594e-05	4.75285062557018e-05	6.52778897774454e-05	2.97791322339594e-05	4.75285062557018e-05	6.52778897774454e-05	0	0	0	0.0418088904461765	0.148305163076634	5.94700117485896e-08	9.50000125039013e-09	9.50000125039012e-09
-2.71050543121376e-20	0	0.000148305163076634	4.18088904461765e-05	6.52778897774454e-05	4.75285062557018e-05	2.97791322339594e-05	0.000481944543951609	0.000297528468778194	0.000113112453074790	6.52778897774454e-05	4.75285062557018e-05	2.97791322339594e-05	0	0	0	0.148305163076634	0.0418088904461765	9.50000125039012e-09	5.94700117485896e-08	9.50000125039013e-09
-4.06575814682064e-20	-2.71050543121376e-20	9.50570172614037e-05	9.50570172614037e-05	4.75285062557018e-05	4.75285015057016e-05	4.75285062557018e-05	0.000297528468778194	0.000797528389073178	0.000297528468778194	4.75285062557018e-05	4.75285015057016e-05	4.75285062557018e-05	0	0	0	0.0950570172614038	0.0950570172614038	9.50000030095975e-09	1.59410031795558e-07	9.50000030095975e-09
-2.03287907341032e-20	-5.42101086242752e-20	4.18088904461765e-05	0.000148305163076634	2.97791322339594e-05	4.75285062557018e-05	6.52778897774454e-05	0.000113112453074790	0.000297528468778194	0.000481944543951609	2.97791322339594e-05	4.75285062557018e-05	6.52778897774454e-05	0	0	0	0.0418088904461765	0.148305163076634	9.50000125039012e-09	5.94700117485896e-08	9.50000125039012e-09
