0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	100.009979995880	0	0	99.9999799978801	0	0	0	0	0	1.00009979995880e-07	1.00009979995880e-07	0.999999799978801	0	0
0	0	0	100.009979995880	0	0	99.9999799978801	0	0	0	0	1.00009979995880e-07	1.00009979995880e-07	0	0.999999799978801	0
0	0	0	0	100.009979995880	0	0	99.9999799978801	0	0	0	1.00009979995880e-07	1.00009979995880e-07	0	0	0.999999799978801
0	0	99.9999799978801	0	0	99.9999799998801	0	0	0	0	0	9.99999799978801e-08	9.99999799978801e-08	0.999999799998801	0	0
0	0	0	99.9999799978801	0	0	99.9999799998801	0	0	0	0	9.99999799978801e-08	9.99999799978801e-08	0	0.999999799998801	0
0	0	0	0	99.9999799978801	0	0	99.9999799998801	0	0	0	9.99999799978801e-08	9.99999799978801e-08	0	0	0.999999799998801
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1	0	1.00009979995880e-07	1.00009979995880e-07	1.00009979995880e-07	9.99999799978801e-08	9.99999799978801e-08	9.99999799978801e-08	0	0	0	-2.99999969997006e-09	3.00029939987640e-16	9.99999799978801e-10	9.99999799978801e-10	9.99999799978801e-10
0	1	1.00009979995880e-07	1.00009979995880e-07	1.00009979995880e-07	9.99999799978801e-08	9.99999799978801e-08	9.99999799978801e-08	0	0	0	3.00029939987640e-16	-2.99999969997006e-09	9.99999799978801e-10	9.99999799978801e-10	9.99999799978801e-10
0	0	0.999999799978801	0	0	0.999999799998801	0	0	1	0	0	9.99999799978801e-10	9.99999799978801e-10	-2.00001198762123e-09	0	0
0	0	0	0.999999799978801	0	0	0.999999799998801	0	0	1	0	9.99999799978801e-10	9.99999799978801e-10	0	-2.00001198762123e-09	0
0	0	0	0	0.999999799978801	0	0	0.999999799998801	0	0	1	9.99999799978801e-10	9.99999799978801e-10	0	0	-2.00001198762123e-09
