-1.08420217248550e-19	0	7.04731412115578e-19	1.05709711817337e-18	1.65340831304039e-18	7.04731412115578e-19	2.71050543121376e-18	1.43656787854329e-18	0	0	0	0.999999999999994	9.43689570931383e-16	2.20228566286118e-20	1.22819777351874e-20	1.29172524456281e-20
0	0	-2.16840434497101e-19	1.35525271560688e-19	1.62630325872826e-18	-7.58941520739853e-19	3.06287113727155e-18	2.19550939928315e-18	0	0	0	-1.16573417585641e-15	0.999999999999997	2.41404389967476e-20	1.43995601033231e-20	7.41153828847513e-21
7.04731412115578e-19	-2.16840434497101e-19	0.000499997500262473	5.82758667710959e-19	1.61275073157219e-18	0.000499947505511921	2.81892564846231e-18	1.80248611175715e-18	0	0	0	0.499997500262469	0.499997500262471	4.99947505511923e-06	1.33407689192552e-20	1.01643953670516e-20
1.05709711817337e-18	1.35525271560688e-19	5.82758667710959e-19	0.000499997500262473	1.65340831304039e-18	-2.71050543121376e-20	0.000499947505511924	1.76182853028894e-18	0	0	0	0.499997500262469	0.499997500262471	2.28698895758661e-20	4.99947505511923e-06	9.74087889342445e-21
1.65340831304039e-18	1.62630325872826e-18	1.61275073157219e-18	1.65340831304039e-18	0.000499997500262474	0	2.81892564846231e-18	0.000499947505511923	0	0	0	0.499997500262469	0.499997500262471	2.37169225231204e-20	1.35525271560688e-20	4.99947505511922e-06
7.04731412115578e-19	-7.58941520739853e-19	0.000499947505511921	-2.71050543121376e-20	0	0.0104988976157503	2.60208521396521e-18	1.73472347597681e-18	0	0	0	0.499947505511918	0.499947505511921	0.000104988976157503	1.01643953670516e-20	1.01643953670516e-20
2.71050543121376e-18	3.06287113727155e-18	2.81892564846231e-18	0.000499947505511924	2.81892564846231e-18	2.60208521396521e-18	0.0104988976157504	1.73472347597681e-18	0	0	0	0.499947505511917	0.499947505511921	2.71050543121376e-20	0.000104988976157503	1.35525271560688e-20
1.43656787854329e-18	2.19550939928315e-18	1.80248611175715e-18	1.76182853028894e-18	0.000499947505511923	1.73472347597681e-18	1.73472347597681e-18	0.0104988976157503	0	0	0	0.499947505511924	0.499947505511919	2.87991202066462e-20	1.52465930505774e-20	0.000104988976157503
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.999999999999994	-1.16573417585641e-15	0.499997500262469	0.499997500262469	0.499997500262469	0.499947505511918	0.499947505511917	0.499947505511924	0	0	0	-1500.00749921258	1499.99250078741	0.00499947505511921	0.00499947505511921	0.00499947505511920
9.43689570931383e-16	0.999999999999997	0.499997500262471	0.499997500262471	0.499997500262471	0.499947505511921	0.499947505511921	0.499947505511919	0	0	0	1499.99250078741	-1500.00749921258	0.00499947505511921	0.00499947505511921	0.00499947505511922
2.20228566286118e-20	2.41404389967476e-20	4.99947505511923e-06	2.28698895758661e-20	2.37169225231204e-20	0.000104988976157503	2.71050543121376e-20	2.87991202066462e-20	1	0	0	0.00499947505511921	0.00499947505511921	-0.00999895011023843	8.47104090551824e-23	4.23516473627150e-22
1.22819777351874e-20	1.43995601033231e-20	1.33407689192552e-20	4.99947505511923e-06	1.35525271560688e-20	1.01643953670516e-20	0.000104988976157503	1.52465930505774e-20	0	1	0	0.00499947505511921	0.00499947505511921	8.47104090551824e-23	-0.00999895011023843	2.11758236813575e-22
1.29172524456281e-20	7.41153828847513e-21	1.01643953670516e-20	9.74087889342445e-21	4.99947505511922e-06	1.01643953670516e-20	1.35525271560688e-20	0.000104988976157503	0	0	1	0.00499947505511920	0.00499947505511922	4.23516473627150e-22	2.11758236813575e-22	-0.00999895011023843
