8.67361737988404e-19	3.18384261347200e-30	7.58941520739853e-19	5.32481111024183e-30	-1.62630325872826e-19	3.81164826264435e-21	7.41153828847513e-22	-1.62630325872826e-19	0	7.41153828847513e-22	-1.62630325872826e-19	0	1.69406589450860e-21	0	0	0	1	2.01948391736579e-27	-1.03397576569128e-24	-5.16987882845642e-25	-5.16987882845642e-25
3.18384261347200e-30	8.67361737988404e-19	1.97215226305253e-30	7.58941520739853e-19	1.69406589450860e-21	3.81164826264435e-21	3.25260651745651e-19	-1.58818677610181e-21	-4.23516473627150e-21	-1.13841228110978e-18	-5.29395592033938e-22	-2.54109884176290e-21	-6.50521303491303e-19	0	0	0	-1.21169035041947e-27	1	-5.16987882845642e-26	-5.16987882845642e-25	-5.16987882845642e-25
7.58941520739853e-19	1.97215226305253e-30	0.000884955750647394	1.29737326972915e-15	0.000295473927481594	1.46603179738869e-06	4.88677266228687e-07	0.000295473927481594	1.46603179738869e-06	4.88677266228687e-07	0.000295473927481594	1.46603179738869e-06	4.88677266228688e-07	0	0	0	0.884955750647393	1.29737326972915e-12	2.93030541153044e-10	2.93030541153045e-10	2.93030541153045e-10
5.32481111024183e-30	7.58941520739853e-19	1.29737326972915e-15	0.000884955750647394	4.88677266228688e-07	1.46603179738869e-06	0.000295473927481594	4.88677266228685e-07	1.46603179738868e-06	0.000295473927481593	4.88677266228686e-07	1.46603179738868e-06	0.000295473927481593	0	0	0	1.29737326972915e-12	0.884955750647393	2.93030541153045e-10	2.93030541153045e-10	2.93030541153045e-10
-1.62630325872826e-19	1.69406589450860e-21	0.000295473927481594	4.88677266228688e-07	333885.538743314	1656.61593446672	552.205311651798	9.86547412828268e-05	4.90296366886408e-07	3.26324544371698e-07	9.86547412828268e-05	4.90296366886408e-07	3.26324544371698e-07	0	0	0	0.295473927481594	0.000488677266228686	0.331124512186032	9.80004730934254e-11	9.80004730934254e-11
3.81164826264435e-21	3.81164826264435e-21	1.46603179738869e-06	1.46603179738869e-06	1656.61593446672	4969.84780193412	1656.61593446672	4.90296366886409e-07	4.85730327054037e-09	4.90296366886408e-07	4.90296366886409e-07	4.85730327054037e-09	4.90296366886408e-07	0	0	0	0.00146603179738869	0.00146603179738869	0.993373536265065	9.70878127231735e-13	9.70878127231735e-13
7.41153828847513e-22	3.25260651745651e-19	4.88677266228687e-07	0.000295473927481594	552.205311651798	1656.61593446672	333885.538743314	3.26324544371698e-07	4.90296366886408e-07	9.86547412828266e-05	3.26324544371698e-07	4.90296366886408e-07	9.86547412828266e-05	0	0	0	0.000488677266228686	0.295473927481594	0.331124512186032	9.80004730934254e-11	9.80004730934254e-11
-1.62630325872826e-19	-1.58818677610181e-21	0.000295473927481594	4.88677266228685e-07	9.86547412828268e-05	4.90296366886409e-07	3.26324544371698e-07	333885.538743314	1656.61593446672	552.205311651798	9.86547412828268e-05	4.90296366886408e-07	3.26324544371698e-07	0	0	0	0.295473927481594	0.000488677266228687	9.80004730934252e-11	0.331124512186032	9.80004730934253e-11
0	-4.23516473627150e-21	1.46603179738869e-06	1.46603179738868e-06	4.90296366886408e-07	4.85730327054037e-09	4.90296366886408e-07	1656.61593446672	4969.84780193412	1656.61593446672	4.90296366886409e-07	4.85730327054037e-09	4.90296366886407e-07	0	0	0	0.00146603179738869	0.00146603179738869	9.70878127231732e-13	0.993373536265065	9.70878127231732e-13
7.41153828847513e-22	-1.13841228110978e-18	4.88677266228687e-07	0.000295473927481593	3.26324544371698e-07	4.90296366886408e-07	9.86547412828266e-05	552.205311651798	1656.61593446672	333885.538743314	3.26324544371697e-07	4.90296366886407e-07	9.86547412828264e-05	0	0	0	0.000488677266228686	0.295473927481594	9.80004730934254e-11	0.331124512186032	9.80004730934251e-11
-1.62630325872826e-19	-5.29395592033938e-22	0.000295473927481594	4.88677266228686e-07	9.86547412828268e-05	4.90296366886409e-07	3.26324544371698e-07	9.86547412828268e-05	4.90296366886409e-07	3.26324544371697e-07	333885.538743314	1656.61593446672	552.205311651798	0	0	0	0.295473927481594	0.000488677266228686	9.80004730934252e-11	9.80004730934254e-11	0.331124512186032
0	-2.54109884176290e-21	1.46603179738869e-06	1.46603179738868e-06	4.90296366886408e-07	4.85730327054037e-09	4.90296366886408e-07	4.90296366886408e-07	4.85730327054037e-09	4.90296366886407e-07	1656.61593446672	4969.84780193412	1656.61593446672	0	0	0	0.00146603179738869	0.00146603179738869	9.70878127231733e-13	9.70878127231733e-13	0.993373536265065
1.69406589450860e-21	-6.50521303491303e-19	4.88677266228688e-07	0.000295473927481593	3.26324544371698e-07	4.90296366886408e-07	9.86547412828266e-05	3.26324544371698e-07	4.90296366886407e-07	9.86547412828264e-05	552.205311651798	1656.61593446672	333885.538743314	0	0	0	0.000488677266228686	0.295473927481594	9.80004730934254e-11	9.80004730934251e-11	0.331124512186032
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1	-1.21169035041947e-27	0.884955750647393	1.29737326972915e-12	0.295473927481594	0.00146603179738869	0.000488677266228686	0.295473927481594	0.00146603179738869	0.000488677266228686	0.295473927481594	0.00146603179738869	0.000488677266228686	0	0	0	-115.044249352607	1.29737326972915e-09	2.93030541153045e-07	2.93030541153045e-07	2.93030541153045e-07
2.01948391736579e-27	1	1.29737326972915e-12	0.884955750647393	0.000488677266228686	0.00146603179738869	0.295473927481594	0.000488677266228687	0.00146603179738869	0.295473927481594	0.000488677266228686	0.00146603179738869	0.295473927481594	0	0	0	1.29737326972915e-09	-115.044249352607	2.93030541153045e-07	2.93030541153045e-07	2.93030541153045e-07
