1000	0	-1000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1000	0	-1000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
-1000	0	4130	0	-1000	0	0	-1000	0	0	-1000	0	0	0	0	0	0	0	0	0	0
0	-1000	0	4130	0	0	-1000	0	0	-1000	0	0	-1000	0	0	0	0	0	0	0	0
0	0	-1000	0	3000	-1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-1000	2000.00019988007	-1000	0	0	0	0	0	0	-0.000199880071956826	0	0	0	0	0	0	0
0	0	0	-1000	0	-1000	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-1000	0	0	0	0	3000	-1000	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-1000	2000.00019988007	-1000	0	0	0	0	-0.000199880071956826	0	0	0	0	0	0
0	0	0	-1000	0	0	0	0	-1000	3000	0	0	0	0	0	0	0	0	0	0	0
0	0	-1000	0	0	0	0	0	0	0	3000	-1000	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	-1000	2000.00019988007	-1000	0	0	-0.000199880071956826	0	0	0	0	0
0	0	0	-1000	0	0	0	0	0	0	0	-1000	3000	0	0	0	0	0	0	0	0
0	0	0	0	0	-0.000199880071956826	0	0	0	0	0	0	0	0.000199880071956826	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	-0.000199880071956826	0	0	0	0	0	0.000199880071956826	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	-0.000199880071956826	0	0	0	0.000199880071956826	0	0	0	0	1
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
